role_id,task_rank,masco_task_id,masco_code,task,task_source_level,source,source_page_pdf,source_url,source_retrieved_at
M315201,7,EMASCO_315201_07,315201,Respond to emergency situations and implement safety and first-aid procedures when required.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3152-01,2026-08-29T10:41:52+00:00
M315201,8,EMASCO_315201_08,315201,Advise on optimal berthing locations and support port operational planning.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3152-01,2026-08-29T10:41:52+00:00
M315201,9,EMASCO_315201_09,315201,Support training and guidance for crew and port personnel involved in berthing operations.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3152-01,2026-08-29T10:41:52+00:00
M315202,1,EMASCO_315202_01,315202,"Perform inspections, preventive maintenance, troubleshooting, and repair of marine engines, including diesel, petrol, gas, and steam types, and associated mechanical and electrical systems.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3152-02,2026-08-29T10:41:52+00:00
M315202,2,EMASCO_315202_02,315202,"Maintain engine cooling, lubrication, and auxiliary systems to ensure optimal performance and reliability.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3152-02,2026-08-29T10:41:52+00:00
M315202,3,EMASCO_315202_03,315202,Collaborate with engineers and ship crew to support maintenance activities and operational requirements.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3152-02,2026-08-29T10:41:52+00:00
M315202,4,EMASCO_315202_04,315202,"Ensure compliance with safety, health, and environmental regulations and maintain accurate maintenance and incident records.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3152-02,2026-08-29T10:41:52+00:00
M315202,5,EMASCO_315202_05,315202,Respond to emergency repairs and operational incidents to ensure vessel safety and continuity of operations.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3152-02,2026-08-29T10:41:52+00:00
M315203,1,EMASCO_315203_01,315203,"Implementing revenue collection, compilation of government revenue collection data, office procurement, and asset and store management.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3152-03,2026-08-29T10:41:52+00:00
M315203,2,EMASCO_315203_02,315203,"Managing ISO documentation, as well as departmental financial and personnel records.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3152-03,2026-08-29T10:41:52+00:00
M315203,3,EMASCO_315203_03,315203,"Managing documents, records, statistics, and reports for ship and boat registration.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3152-03,2026-08-29T10:41:52+00:00
M315203,4,EMASCO_315203_04,315203,"Preparing investigation documents for the prosecution of marine cases, summonses, and compounds.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3152-03,2026-08-29T10:41:52+00:00
M315203,5,EMASCO_315203_05,315203,"Assisting in the management of navigational safety, aids to navigation, marine pollution, salvage, and the publication of tidal information.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3152-03,2026-08-29T10:41:52+00:00
M315203,6,EMASCO_315203_06,315203,"Handling seafarer affairs, boat operations, asset and jetty maintenance, and port office administration.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3152-03,2026-08-29T10:41:52+00:00
M315203,7,EMASCO_315203_07,315203,"Implementing and maintaining training programmes, training facilities, assets, and trainer support.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3152-03,2026-08-29T10:41:52+00:00
M315203,8,EMASCO_315203_08,315203,"Assisting in research, development, promotion, evaluation, and documentation of training programmes and infrastructure.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3152-03,2026-08-29T10:41:52+00:00
M315204,1,EMASCO_315204_01,315204,"Assisting in implementing the registration, licensing, ownership, inspection, investigation, and control of ships and boats, including Port State Control for foreign vessels and Flag State Control.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3152-04,2026-08-29T10:41:52+00:00
M315204,2,EMASCO_315204_02,315204,Assisting in conducting seaworthiness inspections and maritime accident investigations with relevant technical expertise.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3152-04,2026-08-29T10:41:52+00:00
M315204,3,EMASCO_315204_03,315204,"Assisting in the maintenance of aids to navigation, management of maritime traffic through the Vessel Traffic System (VTS), navigational safety, and control of marine pollution.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3152-04,2026-08-29T10:41:52+00:00
M315204,4,EMASCO_315204_04,315204,"Assisting in implementing hydrographic activities, collection of tidal, current, and wind data, and dissemination of maritime safety information.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3152-04,2026-08-29T10:41:52+00:00
M315204,5,EMASCO_315204_05,315204,"Assisting in the management of shipwrecks, historical wrecks, ship-to-ship transfer activities, and maintenance of departmental ships and boats.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3152-04,2026-08-29T10:41:52+00:00
M315204,6,EMASCO_315204_06,315204,"Assisting in managing seafarer and port affairs, including training centre audits, examinations and certificates of competency, STCW documentation, and seafarer welfare.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3152-04,2026-08-29T10:41:52+00:00
M315204,7,EMASCO_315204_07,315204,"Assisting in implementing statistical data management, research, development of data systems, budget preparation, and departmental publication materials.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3152-04,2026-08-29T10:41:52+00:00
M315204,8,EMASCO_315204_08,315204,"Assisting in managing budgets, expenditure, and staff deployment on board departmental ships and boats.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3152-04,2026-08-29T10:41:52+00:00
M315301,1,EMASCO_315301_01,315301,"Conduct routine, preventive, and corrective maintenance on trains, locomotives, and rail vehicles, including mechanical, electrical, hydraulic, pneumatic, and Heating, Ventilation, and Air Conditioning (HVAC) systems.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3153-01,2026-08-29T10:41:52+00:00
M315301,2,EMASCO_315301_02,315301,"Inspect rolling stock, engines, and onboard systems using diagnostic tools to identify faults, wear, and performance issues.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3153-01,2026-08-29T10:41:52+00:00
M315301,3,EMASCO_315301_03,315301,"Repair, replace, or adjust faulty components such as braking systems, wheels, suspension, traction motors, and control units.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3153-01,2026-08-29T10:41:52+00:00
M315301,4,EMASCO_315301_04,315301,"Dismantle, reassemble, and lubricate engines and critical components to maintain optimal performance.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3153-01,2026-08-29T10:41:52+00:00
M315301,5,EMASCO_315301_05,315301,"Document maintenance activities, inspections, repairs, and incidents, and ensure compliance with safety, engineering, and legal standards.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3153-01,2026-08-29T10:41:52+00:00
M315301,6,EMASCO_315301_06,315301,Collaborate with engineers and quality control personnel to support fault resolution and system improvements.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3153-01,2026-08-29T10:41:52+00:00
M315302,1,EMASCO_315302_01,315302,"Install, configure, and maintain network cables and fibre optic lines along railway tracks.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3153-02,2026-08-29T10:41:52+00:00
M315302,2,EMASCO_315302_02,315302,"Inspect and maintain trackside communication hardware, including signal boxes, data transmission devices, and junction cabinets.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3153-02,2026-08-29T10:41:52+00:00
M315302,3,EMASCO_315302_03,315302,"Test network performance, diagnose faults, and resolve issues affecting railway signalling and control systems.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3153-02,2026-08-29T10:41:52+00:00
M315302,4,EMASCO_315302_04,315302,Collaborate with engineers to support network upgrades and system expansions.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3153-02,2026-08-29T10:41:52+00:00
M315302,5,EMASCO_315302_05,315302,"Maintain documentation of network layouts, configurations, and repair activities, and ensure compliance with safety and regulatory standards.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3153-02,2026-08-29T10:41:52+00:00
M315302,6,EMASCO_315302_06,315302,Provide technical support during emergency situations to minimise service disruptions.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3153-02,2026-08-29T10:41:52+00:00
M315303,1,EMASCO_315303_01,315303,"Install, maintain, troubleshoot, and calibrate signalling and communication systems using specialised diagnostic tools according to engineering specifications.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3153-03,2026-08-29T10:41:52+00:00
M315303,2,EMASCO_315303_02,315303,Ensure compliance with national safety and technical standards during all signalling and communication system operations.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3153-03,2026-08-29T10:41:52+00:00
M315303,3,EMASCO_315303_03,315303,Update technical documentation and maintenance logs accurately and consistently.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3153-03,2026-08-29T10:41:52+00:00
M315303,4,EMASCO_315303_04,315303,Collaborate with operations staff to restore signalling and communication systems during service interruptions.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3153-03,2026-08-29T10:41:52+00:00
M315303,5,EMASCO_315303_05,315303,"Conduct upgrades and integrate improvements to signalling and communication systems, including legacy system integration.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3153-03,2026-08-29T10:41:52+00:00
M315303,6,EMASCO_315303_06,315303,Train junior technicians or operators in the use and maintenance of signalling and communication equipment.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3153-03,2026-08-29T10:41:52+00:00
M315401,1,EMASCO_315401_01,315401,"Conduct inspections and diagnose faults in vehicle systems using specialised diagnostic tools and computerised software, covering engines, transmissions, brakes, suspension, fuel, electrical, and mechatronic components.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3154-01,2026-08-29T10:41:52+00:00
M315401,2,EMASCO_315401_02,315401,"Perform repairs, replacements, and adjustments on faulty or worn vehicle components including engines, transmissions, brake systems, suspension, panels, and structural parts.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3154-01,2026-08-29T10:41:52+00:00
M315401,3,EMASCO_315401_03,315401,"Carry out routine and preventive maintenance services such as oil changes, fluid checks, tyre rotations, filter replacements, and system calibrations.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3154-01,2026-08-29T10:41:52+00:00
M315401,4,EMASCO_315401_04,315401,Conduct road testing and functional testing of vehicles to verify safety and performance after maintenance or repairs.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3154-01,2026-08-29T10:41:52+00:00
M315401,5,EMASCO_315401_05,315401,"Inspect, adjust, lubricate, and recalibrate engines and key vehicle systems to ensure optimal performance.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3154-01,2026-08-29T10:41:52+00:00
M315401,6,EMASCO_315401_06,315401,Update vehicle software and Electronic Control Units (ECU) in accordance with manufacturer requirements and specifications.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3154-01,2026-08-29T10:41:52+00:00
M315401,7,EMASCO_315401_07,315401,"Maintain accurate service records, repair documentation, and parts usage logs.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3154-01,2026-08-29T10:41:52+00:00
