"role_id","role_title","masco_code","masco_unit_group_code","chosen_esco_code","chosen_esco_title","chosen_esco_uri","mapping_relation","mapping_confidence","mapping_rationale","review_status","production_ready","priority","review_decision","reviewer","review_date","review_notes","masco_source_url","esco_source_url","source_current_role_id","source_current_masco_code","source_current_role_title","source_current_url","masco_reference_version","masco2020_remap_method","masco2020_remap_confidence","masco2020_source_pdf_page","masco2020_source_url","profile_basis","retrieval_evidence_basis","source_d13_mapping_relation","source_d13_mapping_confidence","source_d13_mapping_rationale","source_d13_review_status","source_d13_production_ready"
"M313302","Chemical Plant Supervisor","313302","3133","3133.1","chemical processing plant controller","http://data.europa.eu/esco/occupation/a241eff8-309b-43ae-8890-ac4cfbd3067c","inherited_test_proxy","low","Inherited current-role ESCO assignment, not independently revalidated for this MASCO 2020 identity. Chemical processing plant controller/supervisor has the same plant-supervision function as Chemical Plant Supervisor. Original rationale: Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.","test_only_project_mapping_not_human_validated","False","high","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=374","http://data.europa.eu/esco/occupation/a241eff8-309b-43ae-8890-ac4cfbd3067c","M313301","313301","Chemical Processing Plant Controller / Supervisor","https://emasco.mohr.gov.my/masco/3133-01","2020","reviewed_functional_equivalent","medium","374","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=374","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","partial_proxy","low","Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.","assistant_drafted_pending_domain_validation","False"
"M313406","Gas Plant Operator","313406","3134","3134.2","gas processing plant operator","http://data.europa.eu/esco/occupation/d26a941d-443a-4301-a648-3cb3a4427775","partial_proxy","low","Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.","test_only_project_mapping_not_human_validated","False","high","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=374","http://data.europa.eu/esco/occupation/d26a941d-443a-4301-a648-3cb3a4427775","M313401","313401","Gas Plant Operator","https://emasco.mohr.gov.my/masco/3134-01","2020","exact_normalized_title","high","374","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=374","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","partial_proxy","low","Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.","assistant_drafted_pending_domain_validation","False"
"M313412","Pumping-Station Petroleum and Natural Gas Operator","313412","3134","3134.4","petroleum pump system operator","http://data.europa.eu/esco/occupation/026a5233-cad9-4b1d-8852-22c2685ab34e","partial_proxy","low","Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.","test_only_project_mapping_not_human_validated","False","high","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=374","http://data.europa.eu/esco/occupation/026a5233-cad9-4b1d-8852-22c2685ab34e","M313402","313402","Pumping-Station Petroleum and Natural Gas Operator","https://emasco.mohr.gov.my/masco/3134-02","2020","exact_normalized_title","high","374","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=374","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","partial_proxy","low","Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.","assistant_drafted_pending_domain_validation","False"
"M313417","Refinery Process Technician","313417","3134","3134.3","oil refinery control room operator","http://data.europa.eu/esco/occupation/217e7ae2-605d-4225-afd2-6319c2408116","close_match","medium","ESCO alternate title matches the cleaned MASCO title; national qualifications and full task scope are not assumed equivalent.","test_only_project_mapping_not_human_validated","False","normal","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=375","http://data.europa.eu/esco/occupation/217e7ae2-605d-4225-afd2-6319c2408116","M313403","313403","Refinery Process Technician","https://emasco.mohr.gov.my/masco/3134-03","2020","exact_normalized_title","high","375","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=375","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","close_match","medium","ESCO alternate title matches the cleaned MASCO title; national qualifications and full task scope are not assumed equivalent.","assistant_drafted_pending_domain_validation","False"
"M313503","Metal Processing Control Operator","313503","3135","3135.1","metal furnace operator","http://data.europa.eu/esco/occupation/528e63a7-91be-4477-be2f-69ce82deb726","broader_proxy","medium","Metal-process furnace control; exact process may vary.","test_only_project_mapping_not_human_validated","False","normal","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=375","http://data.europa.eu/esco/occupation/528e63a7-91be-4477-be2f-69ce82deb726","M313501","313501","Metal Processing Control Operator","https://emasco.mohr.gov.my/masco/3135-01","2020","exact_normalized_title","high","375","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=375","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","broader_proxy","medium","Metal-process furnace control; exact process may vary.","assistant_drafted_pending_domain_validation","False"
"M314101","Biological Technician","314101","3141","3141.2.3","biology technician","http://data.europa.eu/esco/occupation/31cc4199-703c-4f8a-9b46-a2070a6d35df","partial_proxy","low","Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.","test_only_project_mapping_not_human_validated","False","high","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=375","http://data.europa.eu/esco/occupation/31cc4199-703c-4f8a-9b46-a2070a6d35df","M314101","314101","Biological Technician","https://emasco.mohr.gov.my/masco/3141-01","2020","exact_normalized_title","high","375","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=375","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","partial_proxy","low","Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.","assistant_drafted_pending_domain_validation","False"
"M314102","Entomological Technician","314102","3141","3141.2.5","zoology technician","http://data.europa.eu/esco/occupation/ff4c28e2-66b1-4ae7-9053-fba8ec3428be","broader_proxy","medium","Zoological laboratory support with entomology specialization.","test_only_project_mapping_not_human_validated","False","normal","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=375","http://data.europa.eu/esco/occupation/ff4c28e2-66b1-4ae7-9053-fba8ec3428be","M314102","314102","Entomological Technician","https://emasco.mohr.gov.my/masco/3141-02","2020","exact_normalized_title","high","375","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=375","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","broader_proxy","medium","Zoological laboratory support with entomology specialization.","assistant_drafted_pending_domain_validation","False"
"M314104","Botanical Technician","314104","3141","3141.2.4","botanical technician","http://data.europa.eu/esco/occupation/2c5ae1b4-c3ca-4882-b7ce-e346ae5b5b00","close_match","high","Preferred occupation title matches after removing Malaysian grade/competency wrappers.","test_only_project_mapping_not_human_validated","False","normal","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=375","http://data.europa.eu/esco/occupation/2c5ae1b4-c3ca-4882-b7ce-e346ae5b5b00","M314103","314103","Botanical Technician","https://emasco.mohr.gov.my/masco/3141-03","2020","exact_normalized_title","high","375","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=375","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","close_match","high","Preferred occupation title matches after removing Malaysian grade/competency wrappers.","assistant_drafted_pending_domain_validation","False"
"M314107","Artificial Breeding Technician","314107","3141","3240.2.1","animal artificial insemination technician","http://data.europa.eu/esco/occupation/15cc27b1-7358-48ed-9fb8-69ffe9f1fc98","partial_proxy","low","Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.","test_only_project_mapping_not_human_validated","False","high","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=375","http://data.europa.eu/esco/occupation/15cc27b1-7358-48ed-9fb8-69ffe9f1fc98","M314104","314104","Artificial Breeding Technician","https://emasco.mohr.gov.my/masco/3141-04","2020","exact_normalized_title","high","375","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=375","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","partial_proxy","low","Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.","assistant_drafted_pending_domain_validation","False"
"M314109","Zoological Technician","314109","3141","3141.2.5","zoology technician","http://data.europa.eu/esco/occupation/ff4c28e2-66b1-4ae7-9053-fba8ec3428be","close_match","medium","ESCO alternate title matches the cleaned MASCO title; national qualifications and full task scope are not assumed equivalent.","test_only_project_mapping_not_human_validated","False","normal","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=375","http://data.europa.eu/esco/occupation/ff4c28e2-66b1-4ae7-9053-fba8ec3428be","M314105","314105","Zoological Technician","https://emasco.mohr.gov.my/masco/3141-05","2020","exact_normalized_title","high","375","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=375","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","close_match","medium","ESCO alternate title matches the cleaned MASCO title; national qualifications and full task scope are not assumed equivalent.","assistant_drafted_pending_domain_validation","False"
