role_id,role_title,masco_code,masco_unit_group_code,chosen_esco_code,chosen_esco_title,chosen_esco_uri,mapping_relation,mapping_confidence,mapping_rationale,review_status,production_ready,priority,reviewer,review_date,review_decision,review_notes,masco_source_url,esco_source_url
M325747,Assistant Food Technology Officer Grade C29,325747,3257,3119.5,Food Technician,http://data.europa.eu/esco/occupation/afee6a28-f654-4ac7-a665-f758616bc689,close_match,medium,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Food technology technical assistance.,auto_approved_medium_or_high_test_mapping,false,normal,User-Authorized Automated Confidence Rule,2026-08-30,Approved for Test Mapping,User authorized automatic approval at Medium or High confidence. Mapping relationship retained; not an official crosswalk or exact occupational equivalence. Only ESCO essential links retained as test core candidates; optional skills remain conditional.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=380,http://data.europa.eu/esco/occupation/afee6a28-f654-4ac7-a665-f758616bc689
M325748,Assistant Environmental Health Officer Grade U29,325748,3257,3257.1,Environmental Health Inspector,http://data.europa.eu/esco/occupation/a092cb70-f3e3-4224-98a3-b97c0114de77,partial_proxy,low,"Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.",pending_low_confidence_review,false,high,,,Pending Review,Below user-authorized Medium threshold. ESCO comparison retained; skill requirements held out.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=380,http://data.europa.eu/esco/occupation/a092cb70-f3e3-4224-98a3-b97c0114de77
M325749,Assistant Environmental Control Officer Grade C29,325749,3257,2133.15,Environmental Technician,http://data.europa.eu/esco/occupation/e8461d2e-3d75-477c-93a2-ea8d342bb55b,partial_proxy,low,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Environmental monitoring support; statutory inspection/prosecution duties are not fully represented.,pending_low_confidence_review,false,high,,,Pending Review,Below user-authorized Medium threshold. ESCO comparison retained; skill requirements held out.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=380,http://data.europa.eu/esco/occupation/e8461d2e-3d75-477c-93a2-ea8d342bb55b
M325802,Ambulance Officer,325802,3258,3258.2,Paramedic in Emergency Responses,http://data.europa.eu/esco/occupation/0b5dfc02-b825-4445-811d-d39ed442657e,broader_proxy,medium,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Ambulance clinical/emergency care; local officer role may differ.,auto_approved_medium_or_high_test_mapping,false,normal,User-Authorized Automated Confidence Rule,2026-08-30,Approved for Test Mapping,User authorized automatic approval at Medium or High confidence. Mapping relationship retained; not an official crosswalk or exact occupational equivalence. Only ESCO essential links retained as test core candidates; optional skills remain conditional.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=380,http://data.europa.eu/esco/occupation/0b5dfc02-b825-4445-811d-d39ed442657e
M325805,Emergency Paramedic,325805,3258,3258.2,Paramedic in Emergency Responses,http://data.europa.eu/esco/occupation/0b5dfc02-b825-4445-811d-d39ed442657e,partial_proxy,low,"Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.",pending_low_confidence_review,false,high,,,Pending Review,Below user-authorized Medium threshold. ESCO comparison retained; skill requirements held out.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=380,http://data.europa.eu/esco/occupation/0b5dfc02-b825-4445-811d-d39ed442657e
M331401,Assistant Statistics Officer Grade E29,331401,3314,3314.2,Statistical Assistant,http://data.europa.eu/esco/occupation/d2e63d7e-2605-4af1-bb7d-b1ed9ad08825,partial_proxy,low,"Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.",pending_low_confidence_review,false,high,,,Pending Review,Below user-authorized Medium threshold. ESCO comparison retained; skill requirements held out.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=381,http://data.europa.eu/esco/occupation/d2e63d7e-2605-4af1-bb7d-b1ed9ad08825
M351101,Computer Technician Grade FT19,351101,3511,7422.2,Computer Hardware Repair Technician,http://data.europa.eu/esco/occupation/b7aa4b4e-dbb6-4f58-b36c-35b9a7267972,close_match,medium,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: ESCO alternate title matches the cleaned MASCO title; national qualifications and full task scope are not assumed equivalent.,auto_approved_medium_or_high_test_mapping,false,normal,User-Authorized Automated Confidence Rule,2026-08-30,Approved for Test Mapping,User authorized automatic approval at Medium or High confidence. Mapping relationship retained; not an official crosswalk or exact occupational equivalence. Only ESCO essential links retained as test core candidates; optional skills remain conditional.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=384,http://data.europa.eu/esco/occupation/b7aa4b4e-dbb6-4f58-b36c-35b9a7267972
M351105,Computer Technician,351105,3511,7422.2,Computer Hardware Repair Technician,http://data.europa.eu/esco/occupation/b7aa4b4e-dbb6-4f58-b36c-35b9a7267972,close_match,medium,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: ESCO alternate title matches the cleaned MASCO title; national qualifications and full task scope are not assumed equivalent.,auto_approved_medium_or_high_test_mapping,false,normal,User-Authorized Automated Confidence Rule,2026-08-30,Approved for Test Mapping,User authorized automatic approval at Medium or High confidence. Mapping relationship retained; not an official crosswalk or exact occupational equivalence. Only ESCO essential links retained as test core candidates; optional skills remain conditional.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=384,http://data.europa.eu/esco/occupation/b7aa4b4e-dbb6-4f58-b36c-35b9a7267972
M351109,Electronic Data Processing Technician,351109,3511,3511.1,Data Centre Operator,http://data.europa.eu/esco/occupation/9729c0f3-c9bc-482e-ac59-a82ec3b67ba3,broader_proxy,medium,"Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Computer/data-processing operations, not CNC machine operation.",auto_approved_medium_or_high_test_mapping,false,normal,User-Authorized Automated Confidence Rule,2026-08-30,Approved for Test Mapping,User authorized automatic approval at Medium or High confidence. Mapping relationship retained; not an official crosswalk or exact occupational equivalence. Only ESCO essential links retained as test core candidates; optional skills remain conditional.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=384,http://data.europa.eu/esco/occupation/9729c0f3-c9bc-482e-ac59-a82ec3b67ba3
M351113,Semi-Conductor Technician,351113,3511,3114.1.6,Microelectronics Engineering Technician,http://data.europa.eu/esco/occupation/0ea36a48-a27d-4515-b61f-3cab395cf60f,broader_proxy,medium,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Semiconductor/microelectronics technical work.,auto_approved_medium_or_high_test_mapping,false,normal,User-Authorized Automated Confidence Rule,2026-08-30,Approved for Test Mapping,User authorized automatic approval at Medium or High confidence. Mapping relationship retained; not an official crosswalk or exact occupational equivalence. Only ESCO essential links retained as test core candidates; optional skills remain conditional.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=385,http://data.europa.eu/esco/occupation/0ea36a48-a27d-4515-b61f-3cab395cf60f
M351115,Information Technology Assistant,351115,3511,3512.4,ICT Technician,http://data.europa.eu/esco/occupation/3e7bf729-4442-4b9f-ad5e-83111963795c,broader_proxy,medium,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: ICT user support and system troubleshooting; engineer/officer/assistant rank is not inferred.,auto_approved_medium_or_high_test_mapping,false,normal,User-Authorized Automated Confidence Rule,2026-08-30,Approved for Test Mapping,User authorized automatic approval at Medium or High confidence. Mapping relationship retained; not an official crosswalk or exact occupational equivalence. Only ESCO essential links retained as test core candidates; optional skills remain conditional.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=385,http://data.europa.eu/esco/occupation/3e7bf729-4442-4b9f-ad5e-83111963795c
M351116,Computer Console Operator,351116,3511,3511.1,Data Centre Operator,http://data.europa.eu/esco/occupation/9729c0f3-c9bc-482e-ac59-a82ec3b67ba3,broader_proxy,medium,"Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Computer/data-processing operations, not CNC machine operation.",auto_approved_medium_or_high_test_mapping,false,normal,User-Authorized Automated Confidence Rule,2026-08-30,Approved for Test Mapping,User authorized automatic approval at Medium or High confidence. Mapping relationship retained; not an official crosswalk or exact occupational equivalence. Only ESCO essential links retained as test core candidates; optional skills remain conditional.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=385,http://data.europa.eu/esco/occupation/9729c0f3-c9bc-482e-ac59-a82ec3b67ba3
M351123,"Engineering Assistant, Telecommunications",351123,3511,3522.1,Telecommunications Engineering Technician,http://data.europa.eu/esco/occupation/d84bf1d7-ef99-40c4-a407-3791d6531b44,broader_proxy,medium,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Telecommunications technical support; grade/seniority varies.,auto_approved_medium_or_high_test_mapping,false,normal,User-Authorized Automated Confidence Rule,2026-08-30,Approved for Test Mapping,User authorized automatic approval at Medium or High confidence. Mapping relationship retained; not an official crosswalk or exact occupational equivalence. Only ESCO essential links retained as test core candidates; optional skills remain conditional.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=385,http://data.europa.eu/esco/occupation/d84bf1d7-ef99-40c4-a407-3791d6531b44
