role_id,role_title,masco_code,masco_unit_group_code,chosen_esco_code,chosen_esco_title,chosen_esco_uri,mapping_relation,mapping_confidence,mapping_rationale,review_status,production_ready,masco_version,masco_code_printed,chosen_esco_isco_group,d11_esco_code,d11_esco_comparison_codes,d11_esco_comparison_titles,previous_d13_esco_code,previous_d13_esco_title,previous_d13_mapping_relation,original_pre2020_d13_esco_code,change_type,mapping_method,mapping_authority,title_match_type,title_match_score,score_interpretation,same_four_digit_group,use_in_role_skills,specialty_skills_complete,source_quality_flag,source_current_role_id,masco2020_remap_method,profile_basis,masco_source_url,profile_source_url,esco_source_url,display_case_policy
M431215,Finance Clerk,431215,4312,3313.1,Accounting Assistant,http://data.europa.eu/esco/occupation/bfe142b9-a049-4d41-89c4-fd2f34ac56b6,broader_proxy,medium,"Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Accounts, transaction corrections and finance support; specialty/grade is not separately represented.",auto_approved_medium_or_high_test_mapping,false,2020,4312-15,3313,3313.1,,,3313.1,Accounting Assistant,broader_proxy,,retained_esco_occupation,curated_proxy_retained_with_fresh_2020_retrieval,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,non_exact_title,0.533333,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,false,true,Not established,,M431204,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=394,https://emasco.mohr.gov.my/masco/4312-04,http://data.europa.eu/esco/occupation/bfe142b9-a049-4d41-89c4-fd2f34ac56b6,title_case_with_protected_acronyms_and_product_spellings
M431217,Brokerage Clerk,431217,4312,4312.2.1,Financial Markets Back Office Administrator,http://data.europa.eu/esco/occupation/35fbb8cd-c044-49a1-850c-010481c99b4a,close_match,medium,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: ESCO alternate title matches the cleaned MASCO title; national qualifications and full task scope are not assumed equivalent.,auto_approved_medium_or_high_test_mapping,false,2020,4312-17,4312,4312.2.1,,,4312.2.1,Financial Markets Back Office Administrator,close_match,4312.2.1,retained_esco_occupation,curated_proxy_retained_with_fresh_2020_retrieval,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,exact_alternate_label,1,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,true,true,Not established,,M431205,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=394,https://emasco.mohr.gov.my/masco/4312-05,http://data.europa.eu/esco/occupation/35fbb8cd-c044-49a1-850c-010481c99b4a,title_case_with_protected_acronyms_and_product_spellings
M431218,Insurance clerk,431218,4312,4312.4,Insurance Clerk,http://data.europa.eu/esco/occupation/9a39a143-d93c-4093-ba3b-47fb67ade318,close_match,high,Unique ESCO preferred title matches the MASCO 2020 title after public-service grade/competency-wrapper normalization. Qualification and full task equivalence are not assumed.,auto_approved_medium_or_high_test_mapping,false,2020,4312-18,4312,4312.4,,,4312.4,Insurance Clerk,close_match,4312.4,retained_esco_occupation,2020_unique_preferred_title,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,exact_preferred_label,1,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,true,true,Not established,,M431206,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=394,https://emasco.mohr.gov.my/masco/4312-06,http://data.europa.eu/esco/occupation/9a39a143-d93c-4093-ba3b-47fb67ade318,title_case_with_protected_acronyms_and_product_spellings
M431219,Tax Clerk,431219,4312,4312.7,Tax Clerk,http://data.europa.eu/esco/occupation/84fabf82-4abf-4f41-99aa-55718a2e500b,close_match,high,Unique ESCO preferred title matches the MASCO 2020 title after public-service grade/competency-wrapper normalization. Qualification and full task equivalence are not assumed.,auto_approved_medium_or_high_test_mapping,false,2020,4312-19,4312,4312.7,,,4312.7,Tax Clerk,close_match,4312.7,retained_esco_occupation,2020_unique_preferred_title,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,exact_preferred_label,1,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,true,true,Not established,,M431207,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=394,https://emasco.mohr.gov.my/masco/4312-07,http://data.europa.eu/esco/occupation/84fabf82-4abf-4f41-99aa-55718a2e500b,title_case_with_protected_acronyms_and_product_spellings
M431220,Investment Clerk,431220,4312,4312.5,Investment Clerk,http://data.europa.eu/esco/occupation/fd0801c9-809a-4cfd-98ed-6c5860c163f2,close_match,high,Unique ESCO preferred title matches the MASCO 2020 title after public-service grade/competency-wrapper normalization. Qualification and full task equivalence are not assumed.,auto_approved_medium_or_high_test_mapping,false,2020,4312-20,4312,4312.5,,,4312.5,Investment Clerk,close_match,4312.5,retained_esco_occupation,2020_unique_preferred_title,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,exact_preferred_label,1,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,true,true,Not established,,M431208,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=394,https://emasco.mohr.gov.my/masco/4312-08,http://data.europa.eu/esco/occupation/fd0801c9-809a-4cfd-98ed-6c5860c163f2,title_case_with_protected_acronyms_and_product_spellings
M431221,Adjustment Clerk,431221,4312,3313.1,Accounting Assistant,http://data.europa.eu/esco/occupation/bfe142b9-a049-4d41-89c4-fd2f34ac56b6,broader_proxy,medium,"Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Accounts, transaction corrections and finance support; specialty/grade is not separately represented.",auto_approved_medium_or_high_test_mapping,false,2020,4312-21,3313,3313.1,,,3313.1,Accounting Assistant,broader_proxy,,retained_esco_occupation,curated_proxy_retained_with_fresh_2020_retrieval,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,non_exact_title,0.388889,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,false,true,Not established,,M431209,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=394,https://emasco.mohr.gov.my/masco/4312-09,http://data.europa.eu/esco/occupation/bfe142b9-a049-4d41-89c4-fd2f34ac56b6,title_case_with_protected_acronyms_and_product_spellings
M431222,Stockbroker Clerk,431222,4312,4312.2.1,Financial Markets Back Office Administrator,http://data.europa.eu/esco/occupation/35fbb8cd-c044-49a1-850c-010481c99b4a,broader_proxy,medium,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Securities/brokerage back-office administration.,auto_approved_medium_or_high_test_mapping,false,2020,4312-22,4312,4312.2.1,,,4312.2.1,Financial Markets Back Office Administrator,broader_proxy,,retained_esco_occupation,curated_proxy_retained_with_fresh_2020_retrieval,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,non_exact_title,0.827586,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,true,true,Not established,,M431210,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=394,https://emasco.mohr.gov.my/masco/4312-10,http://data.europa.eu/esco/occupation/35fbb8cd-c044-49a1-850c-010481c99b4a,title_case_with_protected_acronyms_and_product_spellings
M431224,Rating Clerk,431224,4312,4311.1,Billing Clerk,http://data.europa.eu/esco/occupation/bafbc672-0ad9-41af-9de8-db0c91a24f9b,partial_proxy,low,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Rate calculation and billing component; insurance/transport tariff specialization is not fully represented.,pending_low_confidence_review,false,2020,4312-24,4311,4311.1,,,4311.1,Billing Clerk,partial_proxy,,retained_esco_occupation,curated_proxy_retained_with_fresh_2020_retrieval,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,non_exact_title,0.8,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,false,false,Not established,,M431211,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=394,https://emasco.mohr.gov.my/masco/4312-11,http://data.europa.eu/esco/occupation/bafbc672-0ad9-41af-9de8-db0c91a24f9b,title_case_with_protected_acronyms_and_product_spellings
M431225,Assistant Broker,431225,4312,4312.2.1,Financial Markets Back Office Administrator,http://data.europa.eu/esco/occupation/35fbb8cd-c044-49a1-850c-010481c99b4a,broader_proxy,medium,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Securities/brokerage back-office administration.,auto_approved_medium_or_high_test_mapping,false,2020,4312-25,4312,4312.2.1,,,4312.2.1,Financial Markets Back Office Administrator,broader_proxy,,retained_esco_occupation,curated_proxy_retained_with_fresh_2020_retrieval,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,non_exact_title,0.5625,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,true,true,Not established,,M431212,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=394,https://emasco.mohr.gov.my/masco/4312-12,http://data.europa.eu/esco/occupation/35fbb8cd-c044-49a1-850c-010481c99b4a,title_case_with_protected_acronyms_and_product_spellings
M431227,Collateral Clerk,431227,4312,3312.5,Loan Officer,http://data.europa.eu/esco/occupation/8e185c49-704e-49c0-8584-a7e0b618f628,partial_proxy,low,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Loan documentation and collateral administration overlap; full loan-officer assessment authority is not implied.,pending_low_confidence_review,false,2020,4312-27,3312,3312.5,,,3312.5,Loan Officer,partial_proxy,,retained_esco_occupation,curated_proxy_retained_with_fresh_2020_retrieval,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,non_exact_title,0.606061,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,false,false,Not established,,M431213,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=394,https://emasco.mohr.gov.my/masco/4312-13,http://data.europa.eu/esco/occupation/8e185c49-704e-49c0-8584-a7e0b618f628,title_case_with_protected_acronyms_and_product_spellings
M431228,Mortgage Clerk,431228,4312,3312.6,Mortgage Loan Underwriter,http://data.europa.eu/esco/occupation/ab5a5073-453c-4a93-aff7-345a19f8b954,partial_proxy,low,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Mortgage application/document review; underwriting decision authority exceeds clerical support.,pending_low_confidence_review,false,2020,4312-28,3312,3312.6,,,3312.6,Mortgage Loan Underwriter,partial_proxy,,retained_esco_occupation,curated_proxy_retained_with_fresh_2020_retrieval,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,non_exact_title,0.615385,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,false,false,Not established,,M431214,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=394,https://emasco.mohr.gov.my/masco/4312-14,http://data.europa.eu/esco/occupation/ab5a5073-453c-4a93-aff7-345a19f8b954,title_case_with_protected_acronyms_and_product_spellings
M431231,Statistical Assistant Grade E19,431231,4312,3314.2,Statistical Assistant,http://data.europa.eu/esco/occupation/d2e63d7e-2605-4af1-bb7d-b1ed9ad08825,close_match,high,Unique ESCO preferred title matches the MASCO 2020 title after public-service grade/competency-wrapper normalization. Qualification and full task equivalence are not assumed.,auto_approved_medium_or_high_test_mapping,false,2020,4312-31,3314,3314.2,,,3314.2,Statistical Assistant,close_match,,retained_esco_occupation,2020_unique_preferred_title,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,exact_preferred_label,1,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,false,true,Not established,,M431219,grade_reversion,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=394,https://emasco.mohr.gov.my/masco/4312-19,http://data.europa.eu/esco/occupation/d2e63d7e-2605-4af1-bb7d-b1ed9ad08825,title_case_with_protected_acronyms_and_product_spellings
