"role_id","role_title","masco_code","masco_unit_group_code","chosen_esco_code","chosen_esco_title","chosen_esco_uri","mapping_relation","mapping_confidence","mapping_rationale","review_status","production_ready","masco_code_printed","chosen_esco_isco_group","d11_esco_code","d11_esco_comparison_codes","d11_esco_comparison_titles","previous_d13_esco_code","previous_d13_mapping_status","change_type","mapping_status","mapping_method","mapping_authority","title_match_type","title_match_score","score_interpretation","same_four_digit_group","use_in_role_skills","specialty_skills_complete","coverage_note","source_quality_flag","masco_source_url","esco_source_url"
"M314407","Assistant Fisheries Officer Grade G5","314407","3144","2132.4","fisheries adviser","http://data.europa.eu/esco/occupation/3b018148-8e92-4177-9267-5f090386f6a3","partial_proxy","low","Fisheries advice and management support; assistant grade and statutory duties differ.","assistant_drafted_pending_domain_validation","False","3144-07","2132","","","","","no_unique_exact_esco_title_match","new_mapping","project_partial_proxy","curated_title_and_duty_decision","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.666667","Lexical similarity, not probability or equivalence confidence","False","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/3144-07","http://data.europa.eu/esco/occupation/3b018148-8e92-4177-9267-5f090386f6a3"
"M315101","Air Traffic Safety Technician","315101","3151","3155.1","air traffic safety technician","http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97","close_match","high","Preferred occupation title matches after removing Malaysian grade/competency wrappers.","assistant_drafted_pending_domain_validation","False","3151-01","3155","","","","","no_unique_exact_esco_title_match","new_mapping","project_close_match","unique_cleaned_preferred_label","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","exact_preferred_label","1","Lexical similarity, not probability or equivalence confidence","False","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/3151-01","http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97"
"M315102","Aviation Maintenance Technician","315102","3151","7232.5","aircraft maintenance technician","http://data.europa.eu/esco/occupation/91373a70-79b6-47a2-aa50-07dfe20dd258","close_match","medium","ESCO alternate title matches the cleaned MASCO title; national qualifications and full task scope are not assumed equivalent.","assistant_drafted_pending_domain_validation","False","3151-02","7232","","","","","no_unique_exact_esco_title_match","new_mapping","project_close_match","reviewed_existing_or_retrieved_candidate","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","exact_alternate_label","1","Lexical similarity, not probability or equivalence confidence","False","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/3151-02","http://data.europa.eu/esco/occupation/91373a70-79b6-47a2-aa50-07dfe20dd258"
"M315103","Aircraft Restorer","315103","3151","7232.5","aircraft maintenance technician","http://data.europa.eu/esco/occupation/91373a70-79b6-47a2-aa50-07dfe20dd258","broader_proxy","medium","Aircraft restoration and maintenance; restoration specialty needs enrichment.","assistant_drafted_pending_domain_validation","False","3151-03","7232","","","","","no_unique_exact_esco_title_match","new_mapping","project_broader_proxy","curated_title_and_duty_decision","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.705882","Lexical similarity, not probability or equivalence confidence","False","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/3151-03","http://data.europa.eu/esco/occupation/91373a70-79b6-47a2-aa50-07dfe20dd258"
"M315104","Airframe and Power Plant Technician","315104","3151","7232.5","aircraft maintenance technician","http://data.europa.eu/esco/occupation/91373a70-79b6-47a2-aa50-07dfe20dd258","partial_proxy","low","Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.","assistant_drafted_pending_domain_validation","False","3151-04","7232","","","","","no_unique_exact_esco_title_match","new_mapping","project_partial_proxy","reviewed_existing_or_retrieved_candidate","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.654545","Lexical similarity, not probability or equivalence confidence","False","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/3151-04","http://data.europa.eu/esco/occupation/91373a70-79b6-47a2-aa50-07dfe20dd258"
"M315105","Rocket Engine Component Technician","315105","3151","3115.1.1","aerospace engineering technician","http://data.europa.eu/esco/occupation/05a55bb3-68d6-4ff0-83fd-46a68a45a598","partial_proxy","low","Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.","assistant_drafted_pending_domain_validation","False","3151-05","3115","","","","","no_unique_exact_esco_title_match","new_mapping","project_partial_proxy","reviewed_existing_or_retrieved_candidate","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.69697","Lexical similarity, not probability or equivalence confidence","False","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/3151-05","http://data.europa.eu/esco/occupation/05a55bb3-68d6-4ff0-83fd-46a68a45a598"
"M315107","Aircraft Examiner Grade A5, A6","315107","3151","3154.2","aviation inspector","http://data.europa.eu/esco/occupation/b0473a10-e3de-480c-a841-171f2356a074","partial_proxy","low","Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.","assistant_drafted_pending_domain_validation","False","3151-07","3154","","","","","no_unique_exact_esco_title_match","new_mapping","project_partial_proxy","reviewed_existing_or_retrieved_candidate","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.651163","Lexical similarity, not probability or equivalence confidence","False","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/3151-07","http://data.europa.eu/esco/occupation/b0473a10-e3de-480c-a841-171f2356a074"
"M315108","Assistant Air Traffic Control Officer Grade A5","315108","3151","3154.1","air traffic controller","http://data.europa.eu/esco/occupation/3c2da05f-eb24-41f7-8307-46c96660fee0","broader_proxy","medium","Air-traffic control support; assistant authorization differs.","assistant_drafted_pending_domain_validation","False","3151-08","3154","","","","","no_unique_exact_esco_title_match","new_mapping","project_broader_proxy","curated_title_and_duty_decision","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.84375","Lexical similarity, not probability or equivalence confidence","False","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/3151-08","http://data.europa.eu/esco/occupation/3c2da05f-eb24-41f7-8307-46c96660fee0"
"M315201","Berthing Master","315201","3152","4323.11","port coordinator","http://data.europa.eu/esco/occupation/fa404a79-4091-47f9-a635-c2e3c576ece8","partial_proxy","low","Port berthing coordination; navigational authority and vessel piloting are not fully represented.","assistant_drafted_pending_domain_validation","False","3152-01","4323","","","","","no_unique_exact_esco_title_match","new_mapping","project_partial_proxy","curated_title_and_duty_decision","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.526316","Lexical similarity, not probability or equivalence confidence","False","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/3152-01","http://data.europa.eu/esco/occupation/fa404a79-4091-47f9-a635-c2e3c576ece8"
"M315202","Ship Technician","315202","3152","3115.1.7","marine engineering technician","http://data.europa.eu/esco/occupation/04849c5c-9236-4a75-aabb-11c6d03e459c","partial_proxy","low","Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.","assistant_drafted_pending_domain_validation","False","3152-02","3115","","","","","no_unique_exact_esco_title_match","new_mapping","project_partial_proxy","reviewed_existing_or_retrieved_candidate","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.714286","Lexical similarity, not probability or equivalence confidence","False","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/3152-02","http://data.europa.eu/esco/occupation/04849c5c-9236-4a75-aabb-11c6d03e459c"
"M315203","Marine Assistant Grade A1","315203","3152","3343.1","administrative assistant","http://data.europa.eu/esco/occupation/044d78cc-f62f-4532-83a5-8e04f2889652","partial_proxy","low","D11 duties are ship-registration records, revenue and administration, not marine-engine repair.","assistant_drafted_pending_domain_validation","False","3152-03","3343","","","","","no_unique_exact_esco_title_match","new_mapping","project_partial_proxy","curated_title_and_duty_decision","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.705882","Lexical similarity, not probability or equivalence confidence","False","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/3152-03","http://data.europa.eu/esco/occupation/044d78cc-f62f-4532-83a5-8e04f2889652"
"M315204","Assistant Marine Officer Grade A5","315204","3152","3115.1.9","marine surveyor","http://data.europa.eu/esco/occupation/384ed128-e86e-4dd8-96ff-b6e6657cb027","partial_proxy","low","Vessel safety inspection/survey is one component; registration, port administration and enforcement are not fully represented.","assistant_drafted_pending_domain_validation","False","3152-04","3115","","","","","no_unique_exact_esco_title_match","new_mapping","project_partial_proxy","curated_title_and_duty_decision","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.461538","Lexical similarity, not probability or equivalence confidence","False","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/3152-04","http://data.europa.eu/esco/occupation/384ed128-e86e-4dd8-96ff-b6e6657cb027"
"M315301","Train Technician","315301","3153","3115.1.18","rolling stock engineering technician","http://data.europa.eu/esco/occupation/0f2c04f1-9001-4a77-884f-1ea16949f6f6","broader_proxy","medium","Rolling-stock technical installation, maintenance and testing; local supervisory scope varies.","assistant_drafted_pending_domain_validation","False","3153-01","3115","","","","","no_unique_exact_esco_title_match","new_mapping","project_broader_proxy","curated_title_and_duty_decision","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.538462","Lexical similarity, not probability or equivalence confidence","False","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/3153-01","http://data.europa.eu/esco/occupation/0f2c04f1-9001-4a77-884f-1ea16949f6f6"
